# US zip codes with centroid coordinates: zip,latitude,longitude,city,state
# Sorted by zip so lookups can binary search a fixed-width index.
# Derived from the area gem (MIT, Copyright 2012 Jonathan Vingiano),
# trimmed to the five columns this app uses. Regenerate with:
#   bundle exec rake zipcodes:build[/path/to/zipcodes.csv]
00752,18.493745,-67.097726,San Antonio,PR
00754,18.15633,-65.96831,San Lorenzo,PR
00757,17.98631,-66.39457,Santa Isabel,PR
00761,18.265445,-66.702364,Utuado,PR
00762,18.420218,-66.324284,Vega Alta,PR
00763,18.452175,-66.399836,Monserrate,PR
00764,18.452084,-66.397138,Vega Baja,PR
00765,18.125664,-65.45603,Vieques,PR
00766,18.126023,-66.48208,Villalba,PR
00767,18.072752,-65.89703,Yabucoa,PR
00768,18.030715,-66.856181,Yauco,PR
00769,18.092813,-66.3611,Coamo,PR
00771,18.18744,-65.87088,Las Piedras,PR
00772,18.427674,-65.87605,Loiza,PR
00773,18.361344,-65.72133,Luquillo,PR
00775,18.311149,-65.29257,Culebra,PR
00777,18.224088,-65.91316,Juncos,PR
00778,18.258628,-65.97791,Gurabo,PR
00780,18.068538,-66.55939,Coto Laurel,PR
00782,18.223348,-66.2267,Comerio,PR
00783,18.304874,-66.32305,Corozal,PR
00784,17.984137,-66.12779,Guayama,PR
00785,18.018822,-66.795603,Guayama,PR
00786,18.128092,-66.268717,La Plata,PR
00791,18.147257,-65.82269,Humacao,PR
00792,18.138029,-65.788499,Humacao,PR
00794,18.204294,-66.31058,Barranquitas,PR
00795,18.036253,-66.50289,Juana Diaz,PR
00801,18.322285,-64.963715,St Thomas,VI
00802,18.322285,-64.963715,St Thomas,VI
00803,18.322285,-64.963715,St Thomas,VI
00804,18.322285,-64.963715,St Thomas,VI
00805,18.322285,-64.963715,St Thomas,VI
00820,17.734211,-64.734694,Christiansted,VI
00821,17.734211,-64.734694,Christiansted,VI
00822,17.734211,-64.734694,Christiansted,VI
00823,17.734211,-64.734694,Christiansted,VI
00824,17.734211,-64.734694,Christiansted,VI
00830,18.32816,-64.740737,St John,VI
00831,18.32816,-64.740737,St John,VI
00840,17.734211,-64.734694,Frederiksted,VI
00841,17.734211,-64.734694,Frederiksted,VI
00850,17.734211,-64.734694,Kingshill,VI
00851,17.734211,-64.734694,Kingshill,VI
00901,18.465426,-66.10786,San Juan,PR
00902,18.410462,-66.060533,San Juan,PR
00906,18.46454,-66.10079,San Juan,PR
00907,18.451131,-66.07798,San Juan,PR
00908,18.410462,-66.060533,San Juan,PR
00909,18.442282,-66.06764,San Juan,PR
00910,18.410462,-66.060533,San Juan,PR
00911,18.45009,-66.0577,San Juan,PR
00912,18.445946,-66.05928,San Juan,PR
00913,18.450907,-66.04256,San Juan,PR
00914,18.410462,-66.060533,San Juan,PR
00915,18.436995,-66.04888,San Juan,PR
00916,18.410462,-66.060533,San Juan,PR
00917,18.422263,-66.0513,San Juan,PR
00918,18.417668,-66.06494,San Juan,PR
00919,18.410462,-66.060533,San Juan,PR
00920,18.41242,-66.09069,San Juan,PR
00921,18.394019,-66.08633,San Juan,PR
00922,18.410462,-66.060533,San Juan,PR
00923,18.410681,-66.03806,San Juan,PR
00924,18.401917,-66.01194,San Juan,PR
00925,18.400006,-66.05028,San Juan,PR
00926,18.361363,-66.0562,San Juan,PR
00927,18.39184,-66.06867,San Juan,PR
00928,18.410462,-66.060533,San Juan,PR
00929,18.410462,-66.060533,San Juan,PR
00930,18.410462,-66.060533,San Juan,PR
00931,18.410462,-66.060533,San Juan,PR
00933,18.410462,-66.060533,San Juan,PR
00934,18.413511,-66.12198,Fort Buchanan,PR
00935,18.410462,-66.060533,San Juan,PR
00936,18.410462,-66.060533,San Juan,PR
00937,18.410462,-66.060533,San Juan,PR
00938,18.410462,-66.060533,San Juan,PR
00939,18.410462,-66.060533,San Juan,PR
00940,18.410462,-66.060533,San Juan,PR
00949,18.433173,-66.2042,Toa Baja,PR
00950,18.457761,-66.196503,Toa Baja,PR
00951,18.457761,-66.196503,Toa Baja,PR
00952,18.429218,-66.18014,Sabana Seca,PR
00953,18.36802,-66.23414,Toa Alta,PR
00954,18.358939,-66.258108,Toa Alta,PR
00955,18.410462,-66.060533,San Juan,PR
00956,18.34216,-66.16643,Bayamon,PR
00957,18.369674,-66.18669,Bayamon,PR
00958,18.34487,-66.166014,Bayamon,PR
00959,18.387063,-66.15943,Bayamon,PR
00960,18.34487,-66.166014,Bayamon,PR
00961,18.412462,-66.16033,Bayamon,PR
00962,18.437683,-66.13847,Catano,PR
00963,18.443217,-66.139293,Catano,PR
00965,18.431453,-66.11703,Guaynabo,PR
00966,18.398507,-66.11522,Guaynabo,PR
00968,18.408479,-66.1025,Guaynabo,PR
00969,18.366981,-66.10889,Guaynabo,PR
00970,18.359143,-66.112295,Guaynabo,PR
00971,18.329688,-66.11876,Guaynabo,PR
00975,18.410462,-66.060533,San Juan,PR
00976,18.346767,-66.00561,Trujillo Alto,PR
00977,18.337004,-65.990099,Trujillo Alto,PR
00978,18.337004,-65.990099,St Just,PR
00979,18.431885,-66.0127,Carolina,PR
00981,18.410462,-66.060533,Carolina,PR
00982,18.409345,-65.99313,Carolina,PR
00983,18.414408,-65.97582,Carolina,PR
00984,18.393355,-65.972495,Carolina,PR
00985,18.374896,-65.94691,Carolina,PR
00986,18.393355,-65.972495,Carolina,PR
00987,18.372228,-65.96275,Carolina,PR
00988,18.393355,-65.972495,Carolina,PR
01001,42.07061,-72.62029,Agawam,MA
01002,42.377651,-72.50323,Amherst,MA
01003,42.369562,-72.63599,Amherst,MA
01004,42.384494,-72.513183,Amherst,MA
01005,42.412094,-72.10443,Barre,MA
01007,42.278424,-72.411,Belchertown,MA
01008,42.174313,-72.94828,Blandford,MA
01009,42.206092,-72.340486,Bondsville,MA
01010,42.126038,-72.20552,Brimfield,MA
01011,42.271442,-73.01958,Chester,MA
01012,42.390836,-72.84356,Chesterfield,MA
01013,42.161492,-72.60316,Chicopee,MA
01014,42.170731,-72.604842,Chicopee,MA
01020,42.175992,-72.57265,Chicopee,MA
01021,42.170731,-72.604842,Chicopee,MA
01022,42.196666,-72.55606,Chicopee,MA
01026,42.465041,-72.91813,Cummington,MA
01027,42.27279,-72.68677,Easthampton,MA
01028,42.066795,-72.5102,East Longmeadow,MA
01029,42.175896,-73.04204,East Otis,MA
01030,42.070774,-72.67248,Feeding Hills,MA
01031,42.33071,-72.18833,Gilbertville,MA
01032,42.45792,-72.81551,Goshen,MA
01033,42.254563,-72.51831,Granby,MA
01034,42.086224,-72.94464,Granville,MA
01035,42.35549,-72.5733,Hadley,MA
01036,42.064703,-72.41735,Hampden,MA
01037,42.374202,-72.19524,Hardwick,MA
01038,42.375155,-72.60832,Hatfield,MA
01039,42.381475,-72.69259,Haydenville,MA
01040,42.201891,-72.6242,Holyoke,MA
01041,42.170731,-72.604842,Holyoke,MA
01050,42.290209,-72.87942,Huntington,MA
01053,42.353105,-72.70206,Leeds,MA
01054,42.479839,-72.49879,Leverett,MA
01056,42.174893,-72.47068,Ludlow,MA
01057,42.089269,-72.317,Monson,MA
01059,42.369562,-72.63599,North Amherst,MA
01060,42.324539,-72.63561,Northampton,MA
01061,42.369562,-72.63599,Northampton,MA
01062,42.324232,-72.67915,Florence,MA
01063,42.317939,-72.640234,Northampton,MA
01066,42.406697,-72.633901,North Hatfield,MA
01068,42.349769,-72.04413,Oakham,MA
01069,42.176401,-72.32646,Palmer,MA
01070,42.515853,-72.91661,Plainfield,MA
01071,42.165931,-72.85153,Russell,MA
01072,42.486027,-72.42208,Shutesbury,MA
01073,42.223885,-72.72777,Southampton,MA
01074,42.375998,-72.149388,South Barre,MA
01075,42.234891,-72.58243,South Hadley,MA
01077,42.05283,-72.76966,Southwick,MA
01079,42.192892,-72.329574,Thorndike,MA
01080,42.180563,-72.36518,Three Rivers,MA
01081,42.058024,-72.22517,Wales,MA
01082,42.270611,-72.26067,Ware,MA
01083,42.20468,-72.20259,Warren,MA
01084,42.379807,-72.89043,West Chesterfield,MA
01085,42.133642,-72.75029,Westfield,MA
01086,42.173428,-72.847964,Westfield,MA
01088,42.388831,-72.6321,West Hatfield,MA
01089,42.112793,-72.64066,West Springfield,MA
01090,42.170731,-72.604842,West Springfield,MA
01092,42.210777,-72.23904,West Warren,MA
01093,42.442673,-72.652511,Whately,MA
01094,42.358201,-72.140846,Wheelwright,MA
01095,42.12531,-72.44057,Wilbraham,MA
01096,42.415236,-72.78271,Williamsburg,MA
01097,42.161743,-72.845912,Woronoco,MA
01098,42.399054,-72.93871,Worthington,MA
01101,42.170731,-72.604842,Springfield,MA
01102,42.170731,-72.604842,Springfield,MA
01103,42.103294,-72.59112,Springfield,MA
01104,42.130343,-72.57338,Springfield,MA
01105,42.096644,-72.5798,Springfield,MA
01106,42.050395,-72.5712,Longmeadow,MA
01107,42.120193,-72.6061,Springfield,MA
01108,42.084094,-72.55523,Springfield,MA
01109,42.116277,-72.55031,Springfield,MA
01111,42.170731,-72.604842,Springfield,MA
01114,42.170731,-72.604842,Springfield,MA
01115,42.102894,-72.591633,Springfield,MA
01116,42.170731,-72.604842,Longmeadow,MA
01118,42.093144,-72.5291,Springfield,MA
01119,42.128442,-72.50932,Springfield,MA
01128,42.095344,-72.48857,Springfield,MA
01129,42.121031,-72.4896,Springfield,MA
01133,42.170731,-72.604842,Springfield,MA
01138,42.170731,-72.604842,Springfield,MA
01139,42.170731,-72.604842,Springfield,MA
01144,42.101796,-72.59151,Springfield,MA
01151,42.153926,-72.50531,Indian Orchard,MA
01152,42.170731,-72.604842,Springfield,MA
01199,42.119943,-72.604983,Springfield,MA
01201,42.45384,-73.254,Pittsfield,MA
01202,42.3929,-73.228483,Pittsfield,MA
01203,42.3929,-73.228483,Pittsfield,MA
01220,42.619727,-73.11842,Adams,MA
01222,42.057496,-73.32177,Ashley Falls,MA
01223,42.314449,-73.09335,Becket,MA
01224,42.3929,-73.228483,Berkshire,MA
01225,42.551731,-73.1653,Cheshire,MA
01226,42.476575,-73.11547,Dalton,MA
01227,42.516145,-73.092852,Dalton,MA
01229,42.279292,-73.343545,Glendale,MA
01230,42.189715,-73.35249,Great Barrington,MA
01231,42.153001,-73.298131,Sheffield,MA
01235,42.433661,-73.09278,Hinsdale,MA
01236,42.266874,-73.36236,Housatonic,MA
01237,42.557346,-73.24364,Lanesboro,MA
01238,42.299263,-73.2327,Lee,MA
01240,42.36237,-73.27683,Lenox,MA
01242,42.336557,-73.24599,Lenox Dale,MA
01243,42.356088,-73.010448,Middlefield,MA
01244,42.139104,-73.20312,Mill River,MA
01245,42.180659,-73.20849,Monterey,MA
01247,42.696064,-73.10145,North Adams,MA
01252,42.198648,-73.446234,North Egremont,MA
01253,42.198403,-73.10205,Otis,MA
01254,42.374711,-73.36336,Richmond,MA
01255,42.088973,-73.12444,Sandisfield,MA
01256,42.592506,-73.01123,Savoy,MA
01257,42.102694,-73.36591,Sheffield,MA
01258,42.103122,-73.45734,South Egremont,MA
01259,42.0645,-73.24674,Southfield,MA
01260,42.286586,-73.313274,South Lee,MA
01262,42.283216,-73.31423,Stockbridge,MA
01263,42.3929,-73.228483,Stockbridge,MA
01264,42.224905,-73.20394,Tyringham,MA
01266,42.328535,-73.36407,West Stockbridge,MA
01267,42.689962,-73.22355,Williamstown,MA
01270,42.443726,-73.116127,Windsor,MA
01301,42.605524,-72.60098,Greenfield,MA
01302,42.522178,-72.624164,Greenfield,MA
01330,42.521131,-72.81116,Ashfield,MA
01331,42.579931,-72.20836,Athol,MA
01337,42.678023,-72.55569,Bernardston,MA
01338,42.569498,-72.802,Buckland,MA
01339,42.626858,-72.87939,Charlemont,MA
01340,42.673371,-72.73104,Colrain,MA
01341,42.508313,-72.70403,Conway,MA
01342,42.542322,-72.6091,Deerfield,MA
01343,42.642666,-72.986231,Drury,MA
01344,42.607051,-72.41396,Erving,MA
01346,42.669255,-72.80494,Heath,MA
01347,42.556558,-72.518104,Lake Pleasant,MA
01349,42.5737,-72.50525,Turners Falls,MA
01350,42.712257,-72.97629,Monroe Bridge,MA
01351,42.534976,-72.52522,Montague,MA
01354,42.522178,-72.624164,Northfield,MA
01355,42.485899,-72.33345,New Salem,MA
01360,42.682285,-72.45649,Northfield,MA
01364,42.599614,-72.29263,Orange,MA
01366,42.474718,-72.21226,Petersham,MA
01367,42.694883,-72.90962,Rowe,MA
01368,42.671012,-72.16999,Royalston,MA
01369,42.522178,-72.624164,Shattuckville,MA
01370,42.603447,-72.72754,Shelburne Falls,MA
01373,42.472734,-72.62452,South Deerfield,MA
01374,42.636459,-72.798742,Charlemont,MA
01375,42.449978,-72.56302,Sunderland,MA
01376,42.609425,-72.54438,Turners Falls,MA
01378,42.667152,-72.32729,Warwick,MA
01379,42.547274,-72.41724,Wendell,MA
01380,42.594455,-72.36314,Wendell Depot,MA
01393,42.459814,-72.593626,Whately,MA
01420,42.578689,-71.80338,Fitchburg,MA
01427,42.286575,-71.585753,Westborough,MA
01430,42.658768,-71.93287,Ashburnham,MA
01431,42.672005,-71.8137,Ashby,MA
01432,42.549821,-71.59136,Ayer,MA
01436,42.608903,-72.08021,Baldwinville,MA
01438,42.563367,-72.03498,East Templeton,MA
01440,42.575355,-71.99183,Gardner,MA
01441,42.364807,-71.896868,Gardner,MA
01450,42.609887,-71.55722,Groton,MA
01451,42.505928,-71.5888,Harvard,MA
01452,42.477515,-71.99654,Hubbardston,MA
01453,42.526523,-71.75358,Leominster,MA
01460,42.540052,-71.49085,Littleton,MA
01462,42.582839,-71.72051,Lunenburg,MA
01463,42.665686,-71.5929,Pepperell,MA
01464,42.559289,-71.64555,Shirley,MA
01467,42.488666,-71.62412,Still River,MA
01468,42.557796,-72.06824,Templeton,MA
01469,42.658738,-71.69204,Townsend,MA
01470,42.446396,-71.459405,Groton,MA
01471,42.446396,-71.459405,Groton,MA
01472,42.446396,-71.459405,West Groton,MA
01473,42.544622,-71.9021,Westminster,MA
01474,42.669408,-71.74578,West Townsend,MA
01475,42.675441,-72.0467,Winchendon,MA
01477,42.364807,-71.896868,Winchendon Springs,MA
01501,42.20361,-71.83843,Auburn,MA
01503,42.380562,-71.62665,Berlin,MA
01504,42.028147,-71.52999,Blackstone,MA
01505,42.338392,-71.73026,Boylston,MA
01506,42.200374,-72.09787,Brookfield,MA
01507,42.135142,-71.96961,Charlton,MA
01508,42.109748,-72.079455,Charlton City,MA
01509,42.364807,-71.896868,Charlton Depot,MA
01510,42.418836,-71.68482,Clinton,MA
01515,42.212777,-72.05311,East Brookfield,MA
01516,42.061437,-71.72887,Douglas,MA
01517,42.364807,-71.896868,East Princeton,MA
01518,42.12515,-72.12393,Fiskdale,MA
01519,42.201674,-71.68771,Grafton,MA
01520,42.338962,-71.84434,Holden,MA
01521,42.054676,-72.16137,Holland,MA
01522,42.369658,-71.87418,Jefferson,MA
01523,42.473131,-71.67946,Lancaster,MA
01524,42.238942,-71.91908,Leicester,MA
01525,42.364807,-71.896868,Linwood,MA
01526,42.364807,-71.896868,Manchaug,MA
01527,42.196144,-71.76272,Millbury,MA
01529,42.036396,-71.57798,Millville,MA
01531,42.317121,-72.12248,New Braintree,MA
01532,42.321917,-71.64692,Northborough,MA
01534,42.140741,-71.64376,Northbridge,MA
01535,42.267274,-72.07823,North Brookfield,MA
01536,42.231444,-71.70523,North Grafton,MA
01537,42.170846,-71.88989,North Oxford,MA
01538,42.364807,-71.896868,North Uxbridge,MA
01540,42.117527,-71.8657,Oxford,MA
01541,42.451569,-71.882,Princeton,MA
01542,42.194793,-71.90651,Rochdale,MA
01543,42.380877,-71.96427,Rutland,MA
01545,42.286643,-71.72502,Shrewsbury,MA
01546,42.364807,-71.896868,Shrewsbury,MA
01550,42.070827,-72.03533,Southbridge,MA
01560,42.177462,-71.69382,South Grafton,MA
01561,42.443539,-71.686137,South Lancaster,MA
01562,42.247212,-71.99227,Spencer,MA
01564,42.436875,-71.77333,Sterling,MA
01566,42.104581,-72.08584,Sturbridge,MA
01568,42.17382,-71.60971,Upton,MA
01569,42.064978,-71.62992,Uxbridge,MA
01570,42.047728,-71.86108,Webster,MA
01571,42.049864,-71.9173,Dudley,MA
01580,42.364807,-71.896868,Westborough,MA
01581,42.269845,-71.61408,Westborough,MA
01582,42.364807,-71.896868,Westborough,MA
01583,42.359842,-71.787,West Boylston,MA
01585,42.242965,-72.16734,West Brookfield,MA
01586,42.364807,-71.896868,West Millbury,MA
01588,42.114195,-71.67225,Whitinsville,MA
01590,42.131028,-71.75121,Sutton,MA
01601,42.265275,-71.879415,Worcester,MA
01602,42.272359,-71.84482,Worcester,MA
01603,42.240526,-71.83776,Worcester,MA
01604,42.255393,-71.77459,Worcester,MA
01605,42.286543,-71.78846,Worcester,MA
01606,42.311342,-71.79531,Worcester,MA
01607,42.229543,-71.79501,Worcester,MA
01608,42.261343,-71.80173,Worcester,MA
01609,42.271743,-71.81348,Worcester,MA
01610,42.248493,-71.80793,Worcester,MA
01611,42.238449,-71.87139,Cherry Valley,MA
01612,42.307591,-71.91929,Paxton,MA
01613,42.293316,-71.801971,Worcester,MA
01614,42.364807,-71.896868,Worcester,MA
01615,42.364807,-71.896868,Worcester,MA
01634,42.069484,-72.999433,Tolland,MA
01653,42.364807,-71.896868,Worcester,MA
01654,42.364807,-71.896868,Worcester,MA
01655,42.364807,-71.896868,Worcester,MA
01701,42.318695,-71.42344,Framingham,MA
01702,42.283995,-71.42161,Framingham,MA
01703,42.446396,-71.459405,Framingham,MA
01704,42.446396,-71.459405,Framingham,MA
01705,42.446396,-71.459405,Framingham,MA
01718,42.519739,-71.42721,Village Of Nagog Woods,MA
01719,42.486259,-71.51244,Boxborough,MA
01720,42.477142,-71.4422,Acton,MA
01721,42.257956,-71.45886,Ashland,MA
01730,42.496679,-71.27504,Bedford,MA
01731,42.459085,-71.27556,Hanscom AFB,MA
01740,42.437086,-71.61266,Bolton,MA
01741,42.5286,-71.35084,Carlisle,MA
01742,42.457201,-71.37478,Concord,MA
01745,42.295544,-71.50468,Fayville,MA
01746,42.196065,-71.43797,Holliston,MA
01747,42.125536,-71.53662,Hopedale,MA
01748,42.220447,-71.53418,Hopkinton,MA
01749,42.389813,-71.55791,Hudson,MA
01750,42.273817,-71.378157,Natick,MA
01752,42.350909,-71.54753,Marlborough,MA
01754,42.430781,-71.45594,Maynard,MA
01756,42.092006,-71.54474,Mendon,MA
01757,42.149176,-71.52149,Milford,MA
01760,42.290763,-71.35368,Natick,MA
01770,42.231025,-71.37202,Sherborn,MA
01772,42.297643,-71.53369,Southborough,MA
01773,42.425537,-71.30316,Lincoln,MA
01775,42.423882,-71.51086,Stow,MA
01776,42.38532,-71.42989,Sudbury,MA
01778,42.345583,-71.35643,Wayland,MA
01784,42.446396,-71.459405,Woodville,MA
01801,42.484545,-71.15206,Woburn,MA
01803,42.506362,-71.20008,Burlington,MA
01805,42.446396,-71.459405,Burlington,MA
01806,42.446396,-71.459405,Woburn,MA
01807,42.446396,-71.459405,Woburn,MA
01808,42.446396,-71.459405,Woburn,MA
01810,42.646942,-71.1513,Andover,MA
01812,42.647191,-71.184202,Andover,MA
01813,42.446396,-71.459405,Woburn,MA
01815,42.446396,-71.459405,Woburn,MA
01820,42.540779,-71.238175,Pinehurst,MA
01821,42.54805,-71.25054,Billerica,MA
01822,42.446396,-71.459405,Billerica,MA
01823,42.800429,-71.11087,Haverhill,MA
01824,42.595491,-71.3544,Chelmsford,MA
01826,42.677772,-71.316,Dracut,MA
01827,42.671356,-71.50292,Dunstable,MA
01830,42.78519,-71.07011,Haverhill,MA
01831,42.771095,-71.122054,Haverhill,MA
01832,42.781357,-71.11023,Haverhill,MA
01833,42.729437,-70.98291,Georgetown,MA
01834,42.750691,-71.02487,Groveland,MA
01835,42.757767,-71.08518,Haverhill,MA
01840,42.706941,-71.16181,Lawrence,MA
01841,42.71159,-71.16667,Lawrence,MA
01842,42.635443,-70.879123,Lawrence,MA
01843,42.691091,-71.16078,Lawrence,MA
01844,42.73004,-71.17935,Methuen,MA
01845,42.683841,-71.11171,North Andover,MA
01850,42.655791,-71.30504,Lowell,MA
01851,42.630915,-71.33238,Lowell,MA
01852,42.634112,-71.29849,Lowell,MA
01853,42.446396,-71.459405,Lowell,MA
01854,42.649758,-71.33348,Lowell,MA
01856,42.641779,-71.303488,Lowell,MA
01860,42.834246,-71.00207,Merrimac,MA
01862,42.573592,-71.2911,North Billerica,MA
01863,42.634199,-71.39322,North Chelmsford,MA
01864,42.583436,-71.0982,North Reading,MA
01865,42.446396,-71.459405,Nutting Lake,MA
01866,42.446396,-71.459405,Pinehurst,MA
01867,42.52585,-71.10993,Reading,MA
01876,42.601684,-71.22071,Tewksbury,MA
01879,42.671589,-71.41694,Tyngsboro,MA
01880,42.501345,-71.07132,Wakefield,MA
01885,42.635443,-70.879123,West Boxford,MA
01886,42.592086,-71.43754,Westford,MA
01887,42.558576,-71.17031,Wilmington,MA
01888,42.446396,-71.459405,Woburn,MA
01889,42.571633,-71.109646,North Reading,MA
01890,42.451945,-71.14276,Winchester,MA
01899,42.635443,-70.879123,Andover,MA
01901,42.461246,-70.946743,Lynn,MA
01902,42.469946,-70.94113,Lynn,MA
01903,42.635443,-70.879123,Lynn,MA
01904,42.490421,-70.96579,Lynn,MA
01905,42.464879,-70.97411,Lynn,MA
01906,42.462796,-71.0098,Saugus,MA
01907,42.474409,-70.90588,Swampscott,MA
01908,42.427096,-70.92809,Nahant,MA
01910,42.454796,-70.974694,Lynn,MA
01913,42.854423,-70.93547,Amesbury,MA
01915,42.560995,-70.8757,Beverly,MA
01921,42.677869,-71.00844,Boxford,MA
01922,42.76087,-70.92648,Byfield,MA
01923,42.569756,-70.94322,Danvers,MA
01929,42.631753,-70.77925,Essex,MA
01930,42.624015,-70.67552,Gloucester,MA
01931,42.635443,-70.879123,Gloucester,MA
01936,42.635443,-70.879123,Hamilton,MA
01937,42.635443,-70.879123,Hathorne,MA
01938,42.682965,-70.84007,Ipswich,MA
01940,42.527895,-71.02834,Lynnfield,MA
01944,42.580033,-70.76462,Manchester,MA
01945,42.497146,-70.86323,Marblehead,MA
01947,42.642845,-70.873647,Salem,MA
01949,42.602278,-71.01356,Middleton,MA
